index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
6524,"And when the Apostle Paul in some place exhorts the woman to ‘learn in silence with all subjection’ and ‘to be in silence’, and then, having silenced her, to humiliate her even further, adds, ‘she shall be saved in childbearing’, I would never have forgiven the Apostle this contempt had he not made up for it all by adding, ‘if they continue in faith and charity, and holiness, with sobriety’.16  But back to  those married people indefatigably bent on propagating the race.",7,0.075,0.861,0.065,-0.2244,The Aesthetic Validity of Marriage,0.24012733333333336,Ethical,chapter 8:
6525,A marriage of this sort usually covers itself in a more aesthetic wrapping.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.22956933333333332,Ethical,chapter 8:
6526,"A noble old family of distinction is about to die out; only two representatives remain, a grandfather and his grandson.",7,0.157,0.723,0.12,-0.2263,The Aesthetic Validity of Marriage,0.22889666666666666,Ethical,chapter 8:
6527,It is the venerable old man’s only wish that the grandson marry so that the family should not become extinct.,7,0.0,0.876,0.124,0.4019,The Aesthetic Validity of Marriage,0.22761866666666666,Ethical,chapter 8:
6528,"Or a man who is of no great importance in his own life thinks back, if not so very far then at least to his parents, whom he has loved so much that he would rather their name should not die out but be preserved in the grateful memories of the living.",7,0.063,0.794,0.144,0.7023,The Aesthetic Validity of Marriage,0.22239466666666666,Ethical,chapter 8:
6529,"Perhaps he has some vague idea of how fine it would be to be able to tell the children of their grandfather, long since dead, and let this ideal picture, which is just a memory, give strength to their lives and inspire them to all that is noble and great.",7,0.084,0.622,0.293,0.9337,The Aesthetic Validity of Marriage,0.22077,Ethical,chapter 8:
6530,Maybe he thinks he can in this way repay some of the debt he feels he owes to his parents.,7,0.116,0.884,0.0,-0.3612,The Aesthetic Validity of Marriage,0.21948066666666666,Ethical,chapter 8:
6531,"That is all very nice and beautiful but irrelevant to marriage, and a marriage entered into for this reason alone is as unaesthetic as it is unethical.",7,0.201,0.665,0.134,-0.5141,The Aesthetic Validity of Marriage,0.2183286666666667,Ethical,chapter 8:
6532,That may sound harsh but it is true.,7,0.167,0.515,0.318,0.4118,The Aesthetic Validity of Marriage,0.2152506666666667,Ethical,chapter 8:
6533,"Marriage can only be undertaken with one purpose which makes it ethical and aesthetic in the same degree, but that purpose is immanent; every other purpose separates what belongs together and in doing so turns both the spiritual and the sensual into fmitudes.",7,0.0,0.951,0.049,0.2846,The Aesthetic Validity of Marriage,0.21326133333333336,Ethical,chapter 8:
6534,"Someone may win a girl’s heart by talking in this way, particularly if the sentiments expressed are to some extent genuine, but it is wrong and the fact alters her very being, and it is always an insult to a girl to want to marry her for any other reason than that one loves her.",7,0.124,0.709,0.166,0.2263,The Aesthetic Validity of Marriage,0.21372533333333335,Ethical,chapter 8:
6535,"Although all (to use one of your own expressions) stud-farm purposes are as such irrelevant for marriage, a person who has not become confused about his relationship will find a blessing in the family descent.",7,0.0,0.865,0.135,0.6324,The Aesthetic Validity of Marriage,0.22225933333333334,Ethical,chapter 8:
6536,"It is a beautiful thing, after all, for the one person to owe the other as much as possible, but the highest thing, surely, one person can owe another is – life!",7,0.0,0.82,0.18,0.7644,The Aesthetic Validity of Marriage,0.22699,Ethical,chapter 8:
6537,"And yet a child can owe a father even more, for it does not receive life bare and blank, it receives it with a definite content, and when the child has rested long enough at the mother’s breast it is laid at the father’s, and he too nourishes it with his flesh and blood, with a stormy life’s dearly bought experience.",7,0.0,0.923,0.077,0.5994,The Aesthetic Validity of Marriage,0.21915666666666667,Ethical,chapter 8:
6538,"And, after all, what possibility there is in a child!",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.2221533333333333,Ethical,chapter 8:
6539,"I am ready to agree with you in hating all the idolatry practised with children, especially the whole cult of the family and the circulating of children at the dinner-table and supper-table for the family kiss, family adulation and family expectations, while the parents complacently congratulate one another on the troubles they have survived and rejoice in the product of their art.",7,0.081,0.697,0.222,0.872,The Aesthetic Validity of Marriage,0.21843733333333332,Ethical,chapter 8:
6540,"Yes, I admit I can be almost as sarcastic at such tiresome practices as you.",7,0.094,0.659,0.247,0.4173,The Aesthetic Validity of Marriage,0.2210153333333333,Ethical,chapter 8:
6541,But I do not allow myself to be disturbed further by them.,7,0.351,0.649,0.0,-0.6596,The Aesthetic Validity of Marriage,0.2208433333333333,Ethical,chapter 8:
6542,"Children belong to the innermost and most private life of the family, and it is to this twilight zone of mysteries one ought to direct every serious or God-fearing thought on the matter.",7,0.039,0.928,0.033,-0.0516,The Aesthetic Validity of Marriage,0.22224799999999997,Ethical,chapter 8:
6543,"But there every child will also be shown to have a halo round its head, and every father will feel there that there is more in the child than it owes to him, indeed with humility he will feel that the child is a trust and that he is in the finest sense of the word its stepfather.",7,0.0,0.928,0.072,0.6652,The Aesthetic Validity of Marriage,0.2218773333333333,Ethical,chapter 8:
6544," As for you, indeed you love possibility, yet the thought of children certainly will not make you glad, for I have no doubt this, too, is a world your inquisitive and vagabond mind has peeped into.",7,0.057,0.706,0.237,0.7864,The Aesthetic Validity of Marriage,0.2201493333333333,Ethical,chapter 8:
6545,"That, of course, is because you want to have possibility under your own control.",7,0.0,0.909,0.091,0.0772,The Aesthetic Validity of Marriage,0.2249953333333333,Ethical,chapter 8:
6546,You are very fond of being in the same state children are in when they wait in the darkened room for the Christmas tree to appear.,7,0.0,0.887,0.113,0.4927,The Aesthetic Validity of Marriage,0.22564599999999996,Ethical,chapter 8:
6547,"But a child, to be sure, is a possibility of quite another kind, and of so serious a kind that you would hardly have the patience to put up with it.",7,0.05,0.642,0.308,0.9161,The Aesthetic Validity of Marriage,0.22581799999999996,Ethical,chapter 8:
6548,And yet children are a blessing.,7,0.0,0.61,0.39,0.4939,The Aesthetic Validity of Marriage,0.22384466666666664,Ethical,chapter 8:
6549,"It is a fine and good thing for someone to think with deep seriousness of what is best for his children, but if he does not at least sometimes remember that it is not just a duty that is imposed upon him, a responsibility, but also a blessing, and that God in heaven has not forgotten what even human beings never forget, to lay a gift on the cradle, then he has not opened his heart, either to aesthetic or to religious feelings.",7,0.069,0.687,0.244,0.9524,The Aesthetic Validity of Marriage,0.22074266666666667,Ethical,chapter 8:
6550," I have seen a poor woman who carried on a small trade, not in a shop or stall – she stood in the open square, she stood there in the rain and wind with a baby in her arms; she herself was clean and tidy and the baby carefully wrapped.",7,0.089,0.835,0.076,-0.1779,The Aesthetic Validity of Marriage,0.22011,Ethical,chapter 8:
6551,I have seen her many times.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.2266746666666667,Ethical,chapter 8:
6552,A fashionable lady came by who practically told her off for not leaving the child at home – all the more so because it got in her way.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.23203533333333337,Ethical,chapter 8:
6553,And a priest passing in the same direction approached her; he wanted to find a place for the child in an institution.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.2260446666666667,Ethical,chapter 8:
6554,"She thanked him kindly, but you should have seen the look with which she glanced down at the child.",7,0.0,0.808,0.192,0.4678,The Aesthetic Validity of Marriage,0.2260446666666667,Ethical,chapter 8:
6555,"Had the child been frozen, that look would have thawed it; had it been dead and cold, that look would have called it back to life; had it been famished and parched, that look’s blessing would have restored it.",7,0.094,0.784,0.122,0.0772,The Aesthetic Validity of Marriage,0.2239613333333334,Ethical,chapter 8:
6556,But the child slept and not even its smile could reward the mother.,7,0.142,0.588,0.27,0.5244,The Aesthetic Validity of Marriage,0.22136333333333338,Ethical,chapter 8:
6557,See how this woman perceived what a blessing a child is!,7,0.0,0.741,0.259,0.5411,The Aesthetic Validity of Marriage,0.2255366666666667,Ethical,chapter 8:
6558,If I were a painter I would never paint anything but this woman.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.22553666666666666,Ethical,chapter 8:
6559,"Such a sight is a rarity, like a rare flower which one gets to see only by a lucky chance.",7,0.0,0.7,0.3,0.743,The Aesthetic Validity of Marriage,0.22487800000000002,Ethical,chapter 8:
6560,But the world of spirit is not subject to vainglory; if one finds the tree it blooms perpetually.,7,0.0,0.892,0.108,0.2617,The Aesthetic Validity of Marriage,0.22321133333333332,Ethical,chapter 8:
6561,Her I have often seen.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.222208,Ethical,chapter 8:
6562,I showed her to my wife.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.22029800000000002,Ethical,chapter 8:
6563,"I did not affect importance, sent no rich gifts as though I had a divine authority to reward; I humbled myself beneath her, in truth she needs neither gold nor fashionable ladies, or institutions and priests, or a poor judge in civil law and his wife.",7,0.14,0.672,0.188,0.4149,The Aesthetic Validity of Marriage,0.21420733333333336,Ethical,chapter 8:
6564,"She needs absolutely nothing except that the child will one day love her with the same tenderness, and she wants not even for that, it is the reward she has deserved, a blessing which heaven will not withhold.",7,0.0,0.657,0.343,0.9531,The Aesthetic Validity of Marriage,0.21861066666666668,Ethical,chapter 8:
6565," But children are a blessing also in another sense, for one learns so indescribably much from them.",7,0.0,0.788,0.212,0.6486,The Aesthetic Validity of Marriage,0.21562533333333334,Ethical,chapter 8:
6566,"I have seen proud people whom hitherto no fate had humbled, who snatched the girl they loved from out of the family life where she belonged with such assurance that it was as if to say, ‘When you have me, that should be enough, I’m used to defying storms, how much more so now when I have the thought of you to give me heart, now that I have much more to fight for.’ I have seen the same men as fathers; a small mishap that befell their children could humble them, a sickness bring prayer to their proud lips.",7,0.044,0.81,0.145,0.9122,The Aesthetic Validity of Marriage,0.22298533333333334,Ethical,chapter 8:
6567,"I have seen people who prided themselves for practically despising the God that is in heaven, who were wont to pick on every believer as a target of scorn – I have seen them as fathers take the most pious people into service for the good of their children.",7,0.109,0.75,0.141,0.2263,The Aesthetic Validity of Marriage,0.21983066666666667,Ethical,chapter 8:
6568,"I have seen girls whose proud glance brought Olympus to tremble, girls whose vain minds lived only for pomp and finery – I have seen them as mothers endure every humiliation, practically begging like mendicants for what they thought was to their children’s advantage.",7,0.159,0.701,0.14,-0.25,The Aesthetic Validity of Marriage,0.22054266666666664,Ethical,chapter 8:
6569," In another way, too, one learns much from children.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.22403533333333334,Ethical,chapter 8:
6570,In every child there is something original upon which all abstract principles and maxims come more or less to grief.,7,0.126,0.775,0.099,-0.1585,The Aesthetic Validity of Marriage,0.231272,Ethical,chapter 8:
6571,"One has to begin from the beginning, often with much trial and tribulation.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.23683,Ethical,chapter 8:
6572,"There is a deep significance in the Chinese saying: ‘Bring your children up well, and you will come to know what you owe your parents.’ And now, the responsibility that rests on the father.",7,0.0,0.884,0.116,0.4939,The Aesthetic Validity of Marriage,0.23880533333333334,Ethical,chapter 8:
6573,"One consorts with other people, one tries to convey to them some idea of what one thinks right, perhaps makes several attempts; when it does not help, one stops having anything to do with them, one washes one’s hands.",7,0.055,0.909,0.035,-0.2057,The Aesthetic Validity of Marriage,0.243412,Ethical,chapter 8:
6574,"But when does the moment come when a father dares, or rather when a father-heart can resolve, to give up any further attempt?",7,0.0,0.866,0.134,0.5267,The Aesthetic Validity of Marriage,0.23916600000000002,Ethical,chapter 8:
6575,The whole of life is lived again in the children; only then does one come to some understanding of one’s own life.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.23933800000000002,Ethical,chapter 8:
6576,"However, it is really no use talking to you about all this; there are things about which one can never form a living conception if one has not experienced them, among them being a father.",7,0.068,0.932,0.0,-0.3597,The Aesthetic Validity of Marriage,0.23247000000000004,Ethical,chapter 8:
6577,"And now finally, the fine way in which one is connected by means of one’s children to a future and a past.",7,0.0,0.921,0.079,0.2023,The Aesthetic Validity of Marriage,0.2296906666666667,Ethical,chapter 8:
6578,"Although one may not exactly have fourteen distinguished ancestors and a concern for producing the fifteenth in line, one has in fact a far longer genealogy, and indeed it gladdens the heart to see how the race takes on as it were a distinct pattern.",7,0.0,0.913,0.087,0.6369,The Aesthetic Validity of Marriage,0.234508,Ethical,chapter 8:
6579,"The unmarried man, too, can of course make such observations, but he will not to the same degree feel prompted to do so, nor entitled, since to some extent they are the interventions of an intruder.",7,0.06,0.94,0.0,-0.3007,The Aesthetic Validity of Marriage,0.23598333333333332,Ethical,chapter 8:
6580,Or one marries to acquire a home.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.23030399999999998,Ethical,chapter 8:
6581,"One was bored at home, one has travelled abroad and was bored, one has returned home and was bored.",7,0.283,0.717,0.0,-0.6486,The Aesthetic Validity of Marriage,0.23368133333333332,Ethical,chapter 8:
6582,"For the sake of company one keeps a remarkably fine retriever and a thoroughbred mare, but one feels that something is missing.",7,0.115,0.821,0.064,-0.3079,The Aesthetic Validity of Marriage,0.228634,Ethical,chapter 8:
6583,For some time one has been vainly seeking an acquaintance at the restaurant where one meets some like-minded friends.,7,0.0,0.853,0.147,0.4767,The Aesthetic Validity of Marriage,0.228634,Ethical,chapter 8:
6584,"One learns he has married, one becomes soft-hearted, sentimental about one’s old age; one feels that everything around one is so empty, no one is waiting for you when you are away.",7,0.134,0.802,0.064,-0.3704,The Aesthetic Validity of Marriage,0.22687733333333335,Ethical,chapter 8:
6585,"The old housekeeper is basically a very decent woman but she has no idea at all how to cheer one up, how to make things a little comfortable.",7,0.077,0.689,0.233,0.7691,The Aesthetic Validity of Marriage,0.22713933333333336,Ethical,chapter 8:
6586,One marries.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.22313400000000003,Ethical,chapter 8:
6587,"The neighbourhood claps its hands, finds that one has acted wisely and sensibly, and then they go on to discuss the most important factor in housekeeping, the supreme earthly good: a well-behaved and reliable cook who can be trusted to go to the market alone, a nimble-fingered chambermaid who is so capable that she can be used for anything.",7,0.028,0.724,0.249,0.9419,The Aesthetic Validity of Marriage,0.21520733333333336,Ethical,chapter 8:
6588,If only a bald-headed old hypocrite like this were content to marry a night-nurse – but usually that is not the case.,7,0.0,0.923,0.077,0.1901,The Aesthetic Validity of Marriage,0.21520733333333336,Ethical,chapter 8:
6589,"The best is not good enough, and finally he succeeds in capturing a pretty young girl who is then fashioned into a galley-slave of this kind.",7,0.063,0.553,0.384,0.9216,The Aesthetic Validity of Marriage,0.2153446666666667,Ethical,chapter 8:
6590,Perhaps she has never loved; what a frightful misunderstanding!,7,0.614,0.386,0.0,-0.8604,The Aesthetic Validity of Marriage,0.20821266666666668,Ethical,chapter 8:
6591,"You see, I have been giving you the floor.",7,0.0,0.769,0.231,0.34,The Aesthetic Validity of Marriage,0.2105566666666667,Ethical,chapter 8:
6592,"However, you must admit that, particularly among more common folk, one finds marriages entered into for the purpose of acquiring a home which have a rather pleasing effect.",7,0.0,0.833,0.167,0.6369,The Aesthetic Validity of Marriage,0.20691666666666672,Ethical,chapter 8:
6593,These are for men of younger years.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.2022033333333334,Ethical,chapter 8:
6594,"Not having been especially buffeted by life, they have accumulated the necessary income and now think of getting married.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.2055853333333334,Ethical,chapter 8:
6595,That is agreeable.,7,0.0,0.417,0.583,0.4215,The Aesthetic Validity of Marriage,0.2042246666666667,Ethical,chapter 8:
6596,I also know it would never occur to you to direct your scorn on marriages like these.,7,0.134,0.743,0.124,-0.0516,The Aesthetic Validity of Marriage,0.20646800000000004,Ethical,chapter 8:
6597,A certain noble simplicity lends them a touch of both the aesthetic and the religious.,7,0.0,0.718,0.282,0.6249,The Aesthetic Validity of Marriage,0.20852733333333337,Ethical,chapter 8:
6598,"For there is nothing egoistic here in the thought of wanting a home; on the contrary, the notion they attach to it is that of duty, a vocation, which is laid upon them, but at the same time a duty that is dear to them.",7,0.0,0.928,0.072,0.5267,The Aesthetic Validity of Marriage,0.2080286666666667,Ethical,chapter 8:
6599,"One all too often hears married folk console themselves and alarm the unmarried by saying, ‘Yes, at least we have a home, and a place of refuge for when we grow older.’ They sometimes add with a rare Sunday flourish in the edifying style: ‘Our children and children’s children will one day close our eyes and mourn for us.’ The fate of the unmarried will be the opposite.",7,0.073,0.927,0.0,-0.6369,The Aesthetic Validity of Marriage,0.20440600000000003,Ethical,chapter 8:
6600,"It is admitted with a certain envy that for a while, in their younger days, these have the best of it; one silently wishes that one was not yet married oneself.",7,0.056,0.695,0.249,0.7351,The Aesthetic Validity of Marriage,0.2119426666666667,Ethical,chapter 8:
6601,"Yet it all comes again: like the rich man,17 the unmarried have taken their goods in advance.",7,0.0,0.711,0.289,0.7269,The Aesthetic Validity of Marriage,0.2165146666666667,Ethical,chapter 8:
6602,"All such marriages suffer from the defect that they treat one single factor in marriage as the purpose of marriage, and therefore they often feel disappointed (especially, of course, the first of the three) when they have to admit that a marriage, after all, means rather more than the acquisition of a comfortable, agreeable and convenient home.",7,0.129,0.718,0.152,0.1531,The Aesthetic Validity of Marriage,0.22342333333333333,Ethical,chapter 8:
6603,But now let us again abstract from the mistake in order to see what is fine and true.,7,0.129,0.625,0.246,0.4215,The Aesthetic Validity of Marriage,0.22650599999999996,Ethical,chapter 8:
6604,"It is not granted to everyone to extend his activity so very widely, and many who imagine they are working for something greater, sooner or later catch themselves in a delusion.",7,0.051,0.825,0.124,0.3527,The Aesthetic Validity of Marriage,0.2243013333333333,Ethical,chapter 8:
6605,"I do not at all mean to refer to you, for you of course are too clever not to get wind of this illusion at once, and your scorn has been directed at it often enough.",7,0.068,0.856,0.076,0.0772,The Aesthetic Validity of Marriage,0.22330799999999995,Ethical,chapter 8:
6606,"You have, in this respect, an extraordinary degree of resignation and have shown once and for all a total renunciation.",7,0.092,0.756,0.152,0.3453,The Aesthetic Validity of Marriage,0.22571599999999997,Ethical,chapter 8:
6607,You prefer to amuse yourself.,7,0.0,0.597,0.403,0.4019,The Aesthetic Validity of Marriage,0.23265466666666665,Ethical,chapter 8:
6608,You are everywhere a welcome guest.,7,0.0,0.625,0.375,0.4588,The Aesthetic Validity of Marriage,0.23066866666666666,Ethical,chapter 8:
6609,"Your wit, your ease in company, a certain good naturedness, likewise maliciousness, all contribute to the sight of you conjuring up the thought of a pleasant evening.",7,0.0,0.68,0.32,0.8689,The Aesthetic Validity of Marriage,0.22877133333333335,Ethical,chapter 8:
6610,"You have always been, and always will be, a welcome guest in my house, partly because I am not all that afraid of you, partly because it will be some time before I have to begin being so: my only daughter is just three years old, and you surely don’t start sending your messages that early.",7,0.0,0.902,0.098,0.7096,The Aesthetic Validity of Marriage,0.2296706666666667,Ethical,chapter 8:
6611," You talk so sensibly, so knowledgeably, that anyone not knowing you better must believe you are a settled man.",7,0.118,0.882,0.0,-0.3412,The Aesthetic Validity of Marriage,0.22895400000000002,Ethical,chapter 8:
6612,"However, you have by no means reached the truth.",7,0.296,0.509,0.195,-0.0505,The Aesthetic Validity of Marriage,0.2184193333333333,Ethical,chapter 8:
6613,"You have come to a halt at the destroying of illusions, and since that is something you have done in all possible and imaginable ways, really you have worked your way into a new illusion: the illusion that one can come to a halt there.",7,0.076,0.924,0.0,-0.5574,The Aesthetic Validity of Marriage,0.21656066666666662,Ethical,chapter 8:
6614,"Yes, my friend, you are living in an illusion and you accomplish nothing.",7,0.0,0.535,0.465,0.8271,The Aesthetic Validity of Marriage,0.21121399999999999,Ethical,chapter 8:
6615," It is this thought, that it is a vocation, that must be associated, first of all, with the idea of a home, so as to be rid of any untrue and contemptible thought of ease.",7,0.068,0.866,0.066,-0.0258,The Aesthetic Validity of Marriage,0.19973933333333332,Ethical,chapter 8:
6616,"Even in the man’s pleasure there should be an element of this calling, even if it is not manifested in any single, external tangible act.",7,0.0,0.866,0.134,0.5719,The Aesthetic Validity of Marriage,0.1922106666666666,Ethical,chapter 8:
6617,"A man can be active in this respect without its being seen, while the woman’s domestic activity is more apparent.",7,0.0,0.756,0.244,0.7003,The Aesthetic Validity of Marriage,0.19154933333333335,Ethical,chapter 8:
6618,"But the idea of a home is associated, secondly, with such a mass of small considerations that it is very hard to say anything about them in general.",7,0.07,0.93,0.0,-0.2592,The Aesthetic Validity of Marriage,0.19584466666666667,Ethical,chapter 8:
6619,"In this respect each house has its own distinctive character, and it could be of some interest to acquaint oneself with a wide variety of these.",7,0.0,0.797,0.203,0.7269,The Aesthetic Validity of Marriage,0.19174200000000002,Ethical,chapter 8:
6620,"Naturally, however, the point is whether any such character is permeated with a certain spirit, and I for my part abhor all that separatist nonsense in those families which, from the very first, make a point of showing how special everything is in their house, and which sometimes extends to the family’s speaking its own language, or in such enigmatic allusions that one doesn’t know what to make of it.",7,0.073,0.824,0.103,0.0772,The Aesthetic Validity of Marriage,0.18217533333333336,Ethical,chapter 8:
6621,"What matters is that the family itself has such a distinctive character, the art is to contrive to conceal it.",7,0.0,0.945,0.055,0.0258,The Aesthetic Validity of Marriage,0.18166066666666666,Ethical,chapter 8:
6622,"Those who marry in order to have a home are always complaining that they have no one waiting for them, no one to welcome them, etc.",7,0.199,0.705,0.096,-0.296,The Aesthetic Validity of Marriage,0.17323133333333335,Ethical,chapter 8:
6623,This in itself shows they really only have a home because they think also of an outside.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.16960133333333335,Ethical,chapter 8:
6624,"Praise God I have no need at all to be outside, either to remember or to forget that I have a home.",7,0.147,0.647,0.205,0.3818,The Aesthetic Validity of Marriage,0.17168866666666668,Ethical,chapter 8:
6625," What more I could wish to say to you in this matter I would rather say in connection with a particular expression I think can justifiably be applied to you, and one you yourself often use: that you are a ‘stranger and an alien’ in the world.",7,0.0,0.878,0.122,0.6235,The Aesthetic Validity of Marriage,0.16839800000000002,Ethical,chapter 8:
6626,"Young people who have no idea of the cost of experience – and no idea of its unutterable wealth either – could easily let themselves be carried away in the same swirl; your talk may perhaps affect them like a fresh breeze which lures them out onto that infinite ocean you show them; even you yourself can be youthfully intoxicated, almost out of control at the thought of this infinity, which is your element, an element which, like the ocean, changeless, hides everything on its deep floor.",7,0.062,0.806,0.132,0.7783,The Aesthetic Validity of Marriage,0.171172,Ethical,chapter 8:
6627,"Should you not, already an experienced hand in these waters, know how to tell of disaster and distress at sea?",7,0.271,0.614,0.116,-0.6486,The Aesthetic Validity of Marriage,0.176176,Ethical,chapter 8:
6628,"Of course, generally there is not much one man knows about another on this sea.",7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.172772,Ethical,chapter 8:
6629,"Here it is not a matter of large ships that one fits out and launches only with difficulty upon the deep; no, it is a question of very small boats, jolly-boats just for one person; one takes advantage of the instant, one spreads one’s sail, one skims along with the infinite speed of restless thoughts, alone on the infinite ocean, alone with the infinite heaven.",7,0.131,0.796,0.073,-0.3125,The Aesthetic Validity of Marriage,0.17361400000000002,Ethical,chapter 8:
6630,"This life is full of danger, but one is familiar with the thought of losing it, for the real enjoyment is to disappear into the infinite so far that all that is left is enough to savour the disappearance.",7,0.166,0.731,0.102,-0.2617,The Aesthetic Validity of Marriage,0.17168133333333335,Ethical,chapter 8:
6631,Seafarers relate how on the great world-ocean one sees a kind of craft called the Flying Dutchman.,7,0.0,0.796,0.204,0.6249,The Aesthetic Validity of Marriage,0.17539333333333337,Ethical,chapter 8:
6632,It is able to spread a small sail and then with infinite speed skim over the surface of the sea.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.176772,Ethical,chapter 8:
6633,That is pretty much how it is with your voyage over the sea of life.,7,0.0,0.814,0.186,0.4939,The Aesthetic Validity of Marriage,0.1731646666666667,Ethical,chapter 8:
6634,"Alone in one’s kayak one is sufficient unto oneself, one has nothing to do with anybody except in the instant one wants to.",7,0.083,0.917,0.0,-0.25,The Aesthetic Validity of Marriage,0.17667600000000003,Ethical,chapter 8:
6635,"Alone in one’s kayak one is sufficient unto oneself – I cannot rightly grasp how one is still able to fill this void, but as you are the only person I have known of whom it can be said with some truth that you do fill it, I know also that you have a person on board who can help you fill the time.",7,0.022,0.884,0.094,0.7184,The Aesthetic Validity of Marriage,0.17172266666666666,Ethical,chapter 8:
6636,"You should therefore say: alone in one’s boat, alone with one’s care, alone with one’s despair, which one is craven enough to want rather to keep than submit to the pain of being healed.",7,0.269,0.626,0.104,-0.7269,The Aesthetic Validity of Marriage,0.1641746666666667,Ethical,chapter 8:
6637," I beg you reflect on the pain, the sadness, the humiliation that lies in being in this sense a stranger and an alien in the world.",7,0.366,0.634,0.0,-0.9136,The Aesthetic Validity of Marriage,0.16659200000000002,Ethical,chapter 8:
6638," Think of the hidden life of [a] family when it is clothed in an outward form so beautiful that the seams are nowhere visible, and reflect on your relation to it.",7,0.0,0.857,0.143,0.7177,The Aesthetic Validity of Marriage,0.16447066666666668,Ethical,chapter 8:
6639,Just such a family would be to your taste.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.16170466666666666,Ethical,chapter 8:
6640,And you would perhaps often delight in entering its circle.,7,0.0,0.698,0.302,0.5994,The Aesthetic Validity of Marriage,0.15535066666666666,Ethical,chapter 8:
6641,With your easy ways you would soon be as though intimate with it.,7,0.0,0.805,0.195,0.4404,The Aesthetic Validity of Marriage,0.15357200000000001,Ethical,chapter 8:
6642,"I say ‘as though’ since it is clear that you would not be that, clear that because you will always be a stranger and an alien you never could.",7,0.069,0.849,0.082,0.1068,The Aesthetic Validity of Marriage,0.14378200000000002,Ethical,chapter 8:
6643,"You would be looked upon as a welcome guest, they might be kind enough to make everything as agreeable for you as possible, they would be gracious towards you, yes, they would treat you as one does a child one is fond of.",7,0.0,0.63,0.37,0.9643,The Aesthetic Validity of Marriage,0.14651933333333333,Ethical,chapter 8:
6644,"As for you, you would be inexhaustible in your attentions, inventive in delighting the family in every way.",7,0.0,0.867,0.133,0.3818,The Aesthetic Validity of Marriage,0.153848,Ethical,chapter 8:
6645,"Very pretty, don’t you think?",7,0.0,0.534,0.466,0.5413,The Aesthetic Validity of Marriage,0.15652733333333338,Ethical,chapter 8:
6646,"And in one bizarre moment you might be tempted to say that you didn’t care to see the family in dressing-gowns, or the daughter in slippers, or the wife without her cap; and yet for you, if you look more closely, there is a colossal humiliation implied by the family’s correct behaviour towards you.",7,0.1,0.847,0.053,-0.4215,The Aesthetic Validity of Marriage,0.16352400000000003,Ethical,chapter 8:
6647,"Every family would have to behave towards you like that, and you would be the one humiliated.",7,0.121,0.754,0.126,0.0258,The Aesthetic Validity of Marriage,0.16534533333333337,Ethical,chapter 8:
6648,Do you not think that the family harbours within itself an entirely different life which is its shrine?,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.16648733333333335,Ethical,chapter 8:
6649,Do you not believe that all families still have their household gods even if they don’t place them in the ante-room?,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.16785866666666668,Ethical,chapter 8:
6650,And in that remark of yours does there not lie a very refined weakness?,7,0.191,0.809,0.0,-0.4728,The Aesthetic Validity of Marriage,0.16973000000000002,Ethical,chapter 8:
6651,"For if ever you were to marry, I really do not believe that you could bear to see your wife in a négligée, unless this were a decorative garment designed to please you.",7,0.0,0.933,0.067,0.3182,The Aesthetic Validity of Marriage,0.1756646666666667,Ethical,chapter 8:
6652,"You think no doubt that you have done much for the family by entertaining them, by spreading over it a certain aesthetic lustre.",7,0.0,0.738,0.262,0.7278,The Aesthetic Validity of Marriage,0.1842446666666667,Ethical,chapter 8:
6653,But suppose the family cared very little for this compared with the inner life it possesses.,7,0.0,0.802,0.198,0.5719,The Aesthetic Validity of Marriage,0.18092266666666668,Ethical,chapter 8:
6654,That is how it will go for you with every family.,7,0.0,1.0,0.0,0.0,The Aesthetic Validity of Marriage,0.17667666666666668,Ethical,chapter 8:
